Row ID,Order Priority,Discount in %,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Manager
4015,Critical,9,154.13,69.0,604,Lindsay P Ashley,Express Air,Corporate,Furniture,Tables,Large Box,Laminate Occasional Tables,0.68,United States,West,California,Los Angeles,90045,3/14/2015,3/15/2015,-1763.75,38,5679.59,28647,William
4903,Critical,3,1.88,1.49,604,Lindsay P Ashley,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Staples® General Use 3-Ring Binders,0.37,United States,West,California,Los Angeles,90045,1/24/2015,1/25/2015,-15.1,52,102.32,34882,William
18492,None,2,15.57,1.39,617,Brett Schultz,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Park Ridge™ Embossed Executive Business Envelopes,0.38,United States,West,Colorado,Pueblo,81001,4/29/2015,4/30/2015,23.54,3,46.23,88198,William
18493,None,2,20.89,11.52,617,Brett Schultz,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Iris® 3-Drawer Stacking Bin, Black",0.83,United States,West,Colorado,Pueblo,81001,4/29/2015,4/30/2015,-276.11,13,279.28,88198,William
22196,Critical,6,17.98,4.0,618,Robert Cowan,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",0.79,United States,West,Colorado,Pueblo West,81007,3/24/2015,3/25/2015,-78.13,4,70.06,88197,William
18490,None,6,5.38,5.24,618,Robert Cowan,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",0.36,United States,West,Colorado,Pueblo West,81007,4/29/2015,4/30/2015,-64.67,14,81.82,88198,William
18491,None,3,7.35,5.96,618,Robert Cowan,Regular Air,Consumer,Office Supplies,Paper,Small Box,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",0.38,United States,West,Colorado,Pueblo West,81007,4/29/2015,4/30/2015,-11.11,1,13.16,88198,William
19539,Low,6,160.98,35.02,637,Christopher Bryant,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,United States,West,California,Santa Clara,95051,3/20/2015,3/24/2015,-229.68,8,1232.01,87953,William
24387,Critical,6,65.99,8.8,638,Brooke Shepherd,Express Air,Consumer,Technology,Telephones and Communication,Small Box,6120,0.58,United States,West,California,Santa Cruz,95062,4/30/2015,5/1/2015,288.09,9,506.38,87954,William
24388,Critical,0,195.99,4.2,638,Brooke Shepherd,Express Air,Consumer,Technology,Telephones and Communication,Small Box,KH 688,0.57,United States,West,California,Santa Cruz,95062,4/30/2015,5/2/2015,719.48,6,1042.72,87954,William
25893,None,0,236.97,59.24,639,Lois Rowland,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Chromcraft Rectangular Conference Tables,0.61,United States,West,California,Santa Maria,93454,2/14/2015,2/15/2015,1192.04,9,1769.91,87952,William
7893,None,0,236.97,59.24,640,Neal Wolfe,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Chromcraft Rectangular Conference Tables,0.61,United States,West,Washington,Seattle,98119,2/14/2015,2/15/2015,1192.04,34,6686.34,56452,William
1539,Low,6,160.98,35.02,640,Neal Wolfe,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,Rush Hierlooms Collection Rich Wood Bookcases,0.72,United States,West,Washington,Seattle,98119,3/20/2015,3/24/2015,-229.68,30,4620.05,11077,William
6387,Critical,6,65.99,8.8,640,Neal Wolfe,Express Air,Consumer,Technology,Telephones and Communication,Small Box,6120,0.58,United States,West,Washington,Seattle,98119,4/30/2015,5/1/2015,288.09,34,1912.98,45380,William
6388,Critical,0,195.99,4.2,640,Neal Wolfe,Express Air,Consumer,Technology,Telephones and Communication,Small Box,KH 688,0.57,United States,West,Washington,Seattle,98119,4/30/2015,5/2/2015,1030.51,24,4170.87,45380,William
24199,High,8,15.99,13.18,651,Leah Clapp,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",0.37,United States,West,Nevada,Las Vegas,89115,1/7/2015,1/8/2015,-246.93,12,192.33,91575,William
23433,Low,4,880.98,44.55,651,Leah Clapp,Delivery Truck,Consumer,Furniture,Bookcases,Jumbo Box,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",0.62,United States,West,Nevada,Las Vegas,89115,2/15/2015,2/19/2015,4233.26,8,6901.25,91576,William
23434,Low,7,13.4,4.95,651,Leah Clapp,Regular Air,Consumer,Furniture,Office Furnishings,Small Pack,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,0.37,United States,West,Nevada,Las Vegas,89115,2/15/2015,2/20/2015,102.77,11,148.94,91576,William
23435,Low,1,15.99,11.28,651,Leah Clapp,Regular Air,Consumer,Technology,Office Machines,Medium Box,"210 Trimline Phone, White",0.38,United States,West,Nevada,Las Vegas,89115,2/15/2015,2/22/2015,-36.67,12,200.68,91576,William
25055,None,0,2.78,1.49,653,Ann Katz,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Suede Grain Vinyl Binders,0.36,United States,West,California,Rancho Cucamonga,91730,4/16/2015,4/17/2015,20.64,9,29.92,91213,William
21609,Medium,1,3.95,5.13,679,Katie Dougherty,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",0.59,United States,West,Washington,Spanaway,98387,3/4/2015,3/5/2015,-19.93,2,10.11,88890,William
21610,Medium,2,367.99,19.99,679,Katie Dougherty,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Ibico Ibimaster 300 Manual Binding System,0.4,United States,West,Washington,Spanaway,98387,3/4/2015,3/5/2015,4568.61,17,6621.17,88890,William
21612,Medium,4,95.99,4.9,680,Laurence Poe,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,T60,0.56,United States,West,Washington,Spokane,99207,3/4/2015,3/6/2015,-258.23,3,253.78,88890,William
19933,High,9,6.48,6.35,691,Alicia Curtis,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 200,0.37,United States,West,Washington,Tacoma,98408,3/21/2015,3/22/2015,-88.6,8,49.81,89915,William
19400,Low,2,500.98,41.44,693,Richard McClure,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,DMI Eclipse Executive Suite Bookcases,0.66,United States,West,Colorado,Thornton,80229,3/25/2015,3/25/2015,2568.46,7,3722.41,87811,William
18736,Low,9,5.34,2.99,693,Richard McClure,Express Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,West,Colorado,Thornton,80229,3/8/2015,3/15/2015,9.49,17,95.1,87812,William
18737,Low,7,140.98,53.48,693,Richard McClure,Delivery Truck,Small Business,Furniture,Bookcases,Jumbo Box,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",0.65,United States,West,Colorado,Thornton,80229,3/8/2015,3/15/2015,-263.65,5,734.74,87812,William
18738,Low,6,205.99,5.26,693,Richard McClure,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,i470,0.56,United States,West,Colorado,Thornton,80229,3/8/2015,3/15/2015,890.18,11,1882.87,87812,William
18810,High,0,230.98,23.78,693,Richard McClure,Delivery Truck,Small Business,Furniture,Tables,Jumbo Box,"Bush® Cubix Conference Tables, Fully Assembled",0.6,United States,West,Colorado,Thornton,80229,5/5/2015,5/7/2015,6095.86,36,8834.58,87813,William
4613,Medium,6,8.12,2.83,698,Nelson Hensley,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Neon Mac Format Diskettes, 10/Pack",0.77,United States,West,Washington,Seattle,98105,3/27/2015,3/28/2015,-82.83,41,322.03,32869,William
4614,Medium,5,51.65,18.45,698,Nelson Hensley,Regular Air,Corporate,Furniture,Office Furnishings,Medium Box,"Deflect-o EconoMat Nonstudded, No Bevel Mat",0.65,United States,West,Washington,Seattle,98105,3/27/2015,3/28/2015,25.04,49,2470.84,32869,William
4616,Medium,10,175.99,8.99,698,Nelson Hensley,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2180,0.57,United States,West,Washington,Seattle,98105,3/27/2015,3/28/2015,930.99,39,5250.66,32869,William
1225,Low,10,40.48,19.99,698,Nelson Hensley,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,United States,West,Washington,Seattle,98105,4/7/2015,4/9/2015,-580.32,36,1423.35,8994,William
7480,Critical,8,14.81,13.32,698,Nelson Hensley,Regular Air,Corporate,Office Supplies,Appliances,Small Box,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",0.43,United States,West,Washington,Seattle,98105,2/7/2015,2/9/2015,-253.11,79,1154.12,53410,William
6289,Medium,3,5.28,5.61,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1954,0.4,United States,West,California,Los Angeles,90041,4/23/2015,4/24/2015,-16.67,5,32.5,44517,William
7733,Critical,2,6.47,1.22,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Staples Pen Style Liquid Stix; Assorted (yellow, pink, green, blue, orange), 5/Pack",0.4,United States,West,California,Los Angeles,90041,6/6/2015,6/7/2015,40.2,30,193.95,55392,William
7734,Critical,7,2.84,0.93,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Liquid Accent™ Tank-Style Highlighters,0.54,United States,West,California,Los Angeles,90041,6/6/2015,6/8/2015,3.21,59,158.8,55392,William
5140,High,1,7.89,2.82,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",0.4,United States,West,California,Los Angeles,90041,6/30/2015,7/1/2015,38.7,32,274.26,36647,William
5141,High,9,3.68,1.32,699,Jenny Gold,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,West,California,Los Angeles,90041,6/30/2015,7/1/2015,-21.91,24,83.16,36647,William
5142,High,10,9.71,9.45,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Los Angeles,90041,6/30/2015,7/3/2015,-119.77,27,261.93,36647,William
4556,Medium,7,5.02,5.14,699,Jenny Gold,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,West,California,Los Angeles,90041,1/29/2015,1/31/2015,-168.72,42,210.1,32420,William
4557,Medium,7,280.98,57.0,699,Jenny Gold,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,0.78,United States,West,California,Los Angeles,90041,1/29/2015,1/31/2015,-439.62,23,6499.87,32420,William
448,Medium,10,4.26,1.2,699,Jenny Gold,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,United States,West,California,Los Angeles,90041,5/20/2015,5/21/2015,15.42,88,351.56,3042,William
18448,Medium,10,4.26,1.2,700,Joseph Grossman,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",0.44,United States,West,California,Santa Maria,93454,5/20/2015,5/21/2015,33.92,22,87.89,87980,William
24289,Medium,3,5.28,5.61,702,Kelly O'Connor,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1954,0.4,United States,West,California,Santa Rosa,95404,4/23/2015,4/24/2015,-16.67,1,6.5,87977,William
23140,High,1,7.89,2.82,702,Kelly O'Connor,Regular Air,Consumer,Office Supplies,Rubber Bands,Wrap Bag,"Staples Vinyl Coated Paper Clips, 800/Box",0.4,United States,West,California,Santa Rosa,95404,6/30/2015,7/1/2015,46.44,8,68.56,87979,William
23141,High,9,3.68,1.32,702,Kelly O'Connor,Regular Air,Consumer,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,United States,West,California,Santa Rosa,95404,6/30/2015,7/1/2015,-17.53,6,20.79,87979,William
23142,High,10,9.71,9.45,702,Kelly O'Connor,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,Filing/Storage Totes and Swivel Casters,0.6,United States,West,California,Santa Rosa,95404,6/30/2015,7/3/2015,-95.82,7,67.91,87979,William
20789,None,0,8.5,1.99,719,Stephen Lam,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,Hewlett-Packard 4.7GB DVD+R Discs,0.49,United States,West,Nevada,Pahrump,89041,2/28/2015,3/2/2015,71.74,14,122.25,89344,William
20790,None,3,95.43,19.99,719,Stephen Lam,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,United States,West,Nevada,Pahrump,89041,2/28/2015,3/2/2015,-79.32,2,206.09,89344,William
19209,Low,2,59.98,3.99,744,Joy Maxwell,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,0.57,United States,West,Arizona,Oro Valley,85737,1/28/2015,2/6/2015,-54.62,1,63.48,87725,William
19210,Low,3,5.18,5.74,744,Joy Maxwell,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,United States,West,Arizona,Oro Valley,85737,1/28/2015,2/1/2015,-126.81,9,47.64,87725,William
19638,Medium,3,119.99,56.14,744,Joy Maxwell,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,United States,West,Arizona,Oro Valley,85737,1/17/2015,1/19/2015,1400.1,13,1545.58,87726,William
19505,Low,9,125.99,8.99,744,Joy Maxwell,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,SC7868i,0.55,United States,West,Arizona,Oro Valley,85737,5/25/2015,6/2/2015,916.68,20,2104.99,87727,William
19639,Medium,5,115.79,1.99,745,Mary Page,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",0.49,United States,West,Arizona,Peoria,85345,1/17/2015,1/19/2015,67.6,3,353.1,87726,William
19679,Critical,6,2.61,0.5,753,Elisabeth Massey,Express Air,Corporate,Office Supplies,Labels,Small Box,Avery 479,0.39,United States,West,Arizona,Prescott,86301,3/11/2015,3/11/2015,10.85,1,17.59,90438,William
19680,Critical,1,6.35,1.02,753,Elisabeth Massey,Regular Air,Corporate,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",0.39,United States,West,Arizona,Prescott,86301,3/11/2015,3/13/2015,97.66,22,141.54,90438,William
25291,High,6,218.75,69.64,754,Helen Lyons,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,0.77,United States,West,Arizona,Prescott Valley,86314,6/4/2015,6/5/2015,-453.2,4,905.4,90437,William
25117,Low,6,119.99,14.0,754,Helen Lyons,Delivery Truck,Consumer,Technology,Office Machines,Jumbo Drum,Epson C82 Color Inkjet Printer,0.36,United States,West,Arizona,Prescott Valley,86314,4/12/2015,4/19/2015,-207.68,2,243.86,90439,William
25856,None,3,37.94,5.08,757,Neil Hogan,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,West,Oregon,Tualatin,97062,2/11/2015,2/13/2015,-7.52,1,39.97,90258,William
20377,None,0,125.99,8.99,762,Stuart Holloway,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,5170i,0.57,United States,West,Washington,Vancouver,98661,4/27/2015,4/29/2015,613.9,12,1362.2,87525,William
18659,Critical,8,30.73,4.0,770,Geraldine Puckett,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Fellowes 17-key keypad for PS/2 interface,0.75,United States,West,Oregon,Tualatin,97062,3/19/2015,3/19/2015,-45.07,14,429.33,88667,William
18660,Critical,5,14.56,3.5,771,Deborah Paul,Regular Air,Small Business,Office Supplies,Appliances,Small Box,Acco 6 Outlet Guardian Premium Surge Suppressor,0.58,United States,West,Oregon,West Linn,97068,3/19/2015,3/21/2015,-8.53,3,44.66,88667,William
18661,Critical,0,299.99,11.64,771,Deborah Paul,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Brother DCP1000 Digital 3 in 1 Multifunction Machine,0.5,United States,West,Oregon,West Linn,97068,3/19/2015,3/21/2015,285.95,5,1619.95,88667,William
20434,High,4,34.76,5.49,782,Sarah N Becker,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Home/Office Personal File Carts,0.6,United States,West,California,Whittier,90604,4/29/2015,4/30/2015,192.52,8,279.01,90962,William
22969,Medium,0,8.34,4.82,786,Jason Bray,Regular Air,Home Office,Office Supplies,Paper,Small Box,Southworth 25% Cotton Antique Laid Paper & Envelopes,0.4,United States,West,California,Mission Viejo,92691,4/6/2015,4/7/2015,-5.05,9,76.23,91513,William
19011,None,4,9.11,2.25,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Dixon Ticonderoga Core-Lock Colored Pencils,0.52,United States,West,Utah,Roy,84067,6/1/2015,6/4/2015,-3.5,2,18.59,86868,William
19012,None,7,64.65,35.0,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Space Solutions Commercial Steel Shelving,0.8,United States,West,Utah,Roy,84067,6/1/2015,6/3/2015,-717.07,13,834.08,86868,William
24851,Low,9,6.48,6.86,797,Eileen Riddle,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 204,0.37,United States,West,Utah,Roy,84067,3/6/2015,3/8/2015,-62.23,8,50.88,86870,William
19265,Low,4,50.98,6.5,800,Cheryl Guthrie,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Microsoft Natural Multimedia Keyboard,0.73,United States,West,Utah,Roy,84067,3/28/2015,4/3/2015,-13.28,11,568.25,89910,William
19266,Low,2,6.48,5.14,800,Cheryl Guthrie,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 23,0.37,United States,West,Utah,Roy,84067,3/28/2015,3/30/2015,-48.68,19,126.66,89910,William
21942,Low,9,5.84,0.83,820,Catherine Mullins,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,Avery Hi-Liter® Smear-Safe Highlighters,0.49,United States,West,Washington,Walla Walla,99362,5/21/2015,5/25/2015,-2.87,1,5.9,90244,William
20664,High,1,14.42,6.75,830,Douglas Sutton,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,Holmes Odor Grabber,0.52,United States,West,Colorado,Wheat Ridge,80033,1/24/2015,1/24/2015,-13.83,6,89.91,90270,William
19173,High,0,11.66,8.99,833,Gerald Love,Express Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16765 Mini Stand Up Battery Pencil Sharpener,0.59,United States,West,California,Gilroy,95020,1/9/2015,1/11/2015,-203.67,11,138.51,89770,William
19383,None,7,6.08,0.91,850,Jesse Hutchinson,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Zebra Zazzle Fluorescent Highlighters,0.51,United States,West,California,Goleta,93117,3/7/2015,3/8/2015,19.57,7,41.96,88569,William
20604,Low,10,50.98,22.24,851,Helen H Heller,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,"Dana Fluorescent Magnifying Lamp, White, 36""",0.55,United States,West,California,Hacienda Heights,91745,2/25/2015,2/27/2015,98.12,6,300.63,88568,William
19384,None,8,19.9,5.29,851,Helen H Heller,Regular Air,Corporate,Office Supplies,Appliances,Medium Box,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",0.4,United States,West,California,Hacienda Heights,91745,3/7/2015,3/9/2015,107.11,13,240.46,88569,William
